postcode,metro,regional,remote,postcode_4digit,lon,lat
6467,0,1,0,6467,117.1264753,-30.5706562
6468,0,0,1,6468,117.2676116,-29.9848066
6470,0,0,1,6470,117.3146351,-30.358065
6472,0,0,1,6472,118.0186087,-29.9849684
6473,0,0,1,6473,118.1590786,-30.4190776
6475,0,0,1,6475,117.4556388,-30.6237919
6476,0,0,1,6476,117.6904167,-30.6972794
6477,0,0,1,6477,117.9717606,-30.8013241
6479,0,0,1,6479,118.3929417,-30.5755153
6480,0,0,1,6480,118.2760503,-31.2985368
6484,0,0,1,6484,119.5107708,-30.4733405
6485,0,0,1,6485,117.4086488,-31.1854805
6487,0,0,1,6487,117.666952,-31.1892076
6488,0,0,1,6488,117.784246,-31.1830048
6489,0,0,1,6489,117.9717606,-31.0547264
6490,0,0,1,6490,118.2526623,-31.1569039
6501,0,1,0,6501,115.9231471,-31.5382441
6502,0,1,0,6502,116.1832068,-31.2902068
6503,0,1,0,6503,115.7575196,-31.1689573
6504,0,1,0,6504,116.0768508,-31.3027216
6505,0,1,0,6505,116.143, -31.160
6506,0,1,0,6506,116.0177448,-31.0063551
6507,0,1,0,6507,115.5681084,-30.6953762
6508,0,1,0,6508,NA,NA
6509,0,1,0,6509,116.2777073,-30.9287066
6510,0,1,0,6510,116.0886704,-30.7132852
6511,0,0.2259,0.7741,6511,115.0762536,-30.5017292
6512,0,1,0,6512,115.9940986,-30.3907885
6513,0,1,0,6513,116.0886704,-30.1989775
6514,0,0,1,6514,115.0228736,-30.0107238
6515,0,0,1,6515,116.1359431,-29.8880804
6516,0,0,1,6516,115.1177654,-30.2938314
6517,0,0,1,6517,115.8994923,-29.722497
6518,0,0,1,6518,115.3785719,-29.873483
6519,0,0,1,6519,115.5681084,-29.4887099
6521,0,1,0,6521,115.3785719,-30.3910511
6522,0,0.5615,0.4385,6522,115.5681084,-29.1421485
6523,0,1,0,6523,NA,NA
6525,0,1,0,6525,115.0465991,-29.2906134
6528,0,1,0,6528,114.8567482,-28.9800384
6530,0,1,0,6530,113.8584737,-28.7776521
6531,0,1,0,6531,114.61123,-28.77305
6532,0,0.8635,0.1365,6532,114.7142918,-26.9468463
6535,0,0.9522,0.0478,6535,114.6192899,-28.2831844
6536,0,0,1,6536,114.2390498,-27.4756012
6537,0,0,1,6537,113.5728501,-25.732342
6553,0,1,0,6553,NA,NA
6554,0,1,0,6554,NA,NA
6555,0,1,0,6555,NA,NA
6556,0,1,0,6556,116.3485586,-31.9538218
6558,0,1,0,6558,116.3131356,-31.8029829
6560,0,1,0,6560,116.3603652,-31.7501607
6562,0,1,0,6562,116.4429944,-31.8058901
6564,0,1,0,6564,116.5196956,-31.7094264
6566,0,1,0,6566,116.4665975,-31.5676669
6567,0,1,0,6567,116.2777073,-31.4396177
6568,0,1,0,6568,116.5609857,-31.2921086
6569,0,1,0,6569,116.3957812,-31.0946851
6571,0,1,0,6571,116.4429944,-30.9139217
6572,0,1,0,6572,116.3957812,-30.7962969
6574,0,1,0,6574,116.3957812,-30.625484
6575,0,1,0,6575,116.3721711,-30.3953738
6603,0,0.7835,0.2165,6603,116.749645,-30.9101336
6605,0,0,1,6605,116.8439147,-30.7189059
6606,0,0,1,6606,116.749645,-30.5692861
6608,0,0,1,6608,116.749645,-30.3985386
6609,0,0,1,6609,116.6553351,-30.2482196
6612,0,0,1,6612,117.3616476,-29.193466
6613,0,0,1,6613,116.5845767,-29.9852088
6614,0,0,1,6614,116.5845767,-29.8565149
6616,0,0,1,6616,116.5609857,-29.7542682
6620,0,0,1,6620,116.702495,-29.2508071
6623,0,0,1,6623,116.1359431,-29.1982083
6625,0,0,1,6625,115.8048521,-29.2236551
6627,0,0,1,6627,115.9940986,-28.8381495
6628,0,0,1,6628,115.8048521,-28.7902141
6630,0,0,1,6630,115.8521764,-26.7303217
6631,0,0,1,6631,115.9467997,-28.5441687
6632,0,0,1,6632,115.2363408,-28.6436587
6635,0,0,1,6635,116.6081653,-27.9739063
6638,0,0,1,6638,118.1122679,-28.3404414
6639,0,0,1,6639,119.0459927,-28.6401506
6640,0,0,1,6640,117.7373373,-27.043083
6642,0,0,1,6642,119.0459927,-25.2069933
6646,0,0,1,6646,122.3560952,-25.4700453
6701,0,0,1,6701,114.524264,-23.9673429
6705,0,0,1,6705,116.0413889,-24.4080807
6707,0,0,1,6707,114.2390498,-22.6773469
6710,0,0,1,6710,115.094045,-21.9162671
6711,0,0,1,6711,114.998,-21.458
6712,0,0,1,6712,115.4022706,-20.7804342
6713,0,0,1,6713,116.5137964,-20.5356175
6714,0,0,1,6714,117.0794082,-20.967771
6716,0,0,1,6716,116.6081653,-21.6633862
6718,0,0,1,6718,117.1970557,-20.7505507
6720,0,0,1,6720,117.2205771,-20.6370993
6721,0,0,1,6721,118.5797981,-20.8780141
6722,0,0,1,6722,119.1390642,-20.2571534
6723,0,0,1,6723,142.376,-36.827
6724,0,0,1,6724,NA,NA
6725,0,0,1,6725,122.7181375,-18.9833384
6726,0,0,1,6726,122.2114952,-17.9521644
6728,0,0,1,6728,125.5657862,-17.0965983
6731,0,0,1,6731,123.612,-16.094
6733,0,0,1,6733,123.74,-16.133
6740,0,0,1,6740,126.2630846,-15.0377251
6741,0,0,1,6741,NA,NA
6743,0,0,1,6743,127.6386622,-16.6687048
6751,0,0,1,6751,117.5495846,-22.7235265
6752,0,0,1,6752,NA,NA
6753,0,0,1,6753,119.7889248,-22.9798905
6754,0,0,1,6754,117.7138785,-23.1953868
6758,0,0,1,6758,120.3435506,-22.0063375
6760,0,0,1,6760,119.9740534,-21.0487557
6761,0,0,1,6761,142.376,-36.827
6762,0,0,1,6762,123.7964613,-21.0976372
6765,0,0,1,6765,124.7740793,-17.8264158
6770,0,0,1,6770,127.9784585,-18.8198631
6798,0,0,1,6798,149.006,-33.672
6799,0,0,1,6799, 149.001,-33.678
6817,1,0,0,6817,142.376,-36.827
6829,1,0,0,6829,NA,NA
6831,1,0,0,6831,Unknown,Unknown
6832,1,0,0,6832,Unknown,Unknown
6837,1,0,0,6837,Unknown,Unknown
6838,1,0,0,6838,Unknown,Unknown
6840,1,0,0,6840,Unknown,Unknown
6841,1,0,0,6841,Unknown,Unknown
6842,1,0,0,6842,Unknown,Unknown
6843,1,0,0,6843,Unknown,Unknown
6844,1,0,0,6844,Unknown,Unknown
6845,1,0,0,6845,Unknown,Unknown
6846,1,0,0,6846,Unknown,Unknown
6847,1,0,0,6847,Unknown,Unknown
6848,1,0,0,6848,Unknown,Unknown
6849,1,0,0,6849,Unknown,Unknown
6850,1,0,0,6850,Unknown,Unknown
6865,1,0,0,6865,Unknown,Unknown
6872,1,0,0,6872,Unknown,Unknown
6892,1,0,0,6892,Unknown,Unknown
6900,1,0,0,6900,Unknown,Unknown
6901,1,0,0,6901,Unknown,Unknown
6902,1,0,0,6902,Unknown,Unknown
6903,1,0,0,6903,Unknown,Unknown
6904,1,0,0,6904,Unknown,Unknown
6905,1,0,0,6905,Unknown,Unknown
6906,1,0,0,6906,Unknown,Unknown
6907,1,0,0,6907,Unknown,Unknown
6909,1,0,0,6909,Unknown,Unknown
6910,1,0,0,6910,Unknown,Unknown
6911,1,0,0,6911,Unknown,Unknown
6912,1,0,0,6912,Unknown,Unknown
6913,1,0,0,6913,Unknown,Unknown
6914,1,0,0,6914,Unknown,Unknown
6915,1,0,0,6915,Unknown,Unknown
6916,1,0,0,6916,Unknown,Unknown
6917,1,0,0,6917,Unknown,Unknown
6918,1,0,0,6918,Unknown,Unknown
6919,1,0,0,6919,Unknown,Unknown
6920,1,0,0,6920,Unknown,Unknown
6921,1,0,0,6921,Unknown,Unknown
6922,1,0,0,6922,Unknown,Unknown
6923,1,0,0,6923,Unknown,Unknown
6924,1,0,0,6924,Unknown,Unknown
6926,1,0,0,6926,Unknown,Unknown
6929,1,0,0,6929,117.59104,-31.83582
6931,1,0,0,6931,Unknown,Unknown
6932,1,0,0,6932,Unknown,Unknown
6933,1,0,0,6933,Unknown,Unknown
6934,1,0,0,6934,Unknown,Unknown
6935,1,0,0,6935,115.97143,-31.89953
6936,1,0,0,6936,Unknown,Unknown
6939,1,0,0,6939,Unknown,Unknown
6941,1,0,0,6941,Unknown,Unknown
6942,1,0,0,6942,Unknown,Unknown
6943,1,0,0,6943,Unknown,Unknown
6944,1,0,0,6944,Unknown,Unknown
6945,1,0,0,6945,Unknown,Unknown
6946,1,0,0,6946,Unknown,Unknown
6947,1,0,0,6947,Unknown,Unknown
6951,1,0,0,6951,Unknown,Unknown
6952,1,0,0,6952,Unknown,Unknown
6953,1,0,0,6953,Unknown,Unknown
6954,1,0,0,6954,Unknown,Unknown
6955,1,0,0,6955,Unknown,Unknown
6956,1,0,0,6956,Unknown,Unknown
6957,1,0,0,6957,Unknown,Unknown
6958,0,1,0,6958,Unknown,Unknown
6959,1,0,0,6959,Unknown,Unknown
6960,1,0,0,6960,Unknown,Unknown
6961,1,0,0,6961,Unknown,Unknown
6962,1,0,0,6962,Unknown,Unknown
6963,1,0,0,6963,Unknown,Unknown
6964,1,0,0,6964,Unknown,Unknown
6965,1,0,0,6965,Unknown,Unknown
6966,1,0,0,6966,Unknown,Unknown
6967,1,0,0,6967,Unknown,Unknown
6968,0.9274,0.0726,0,6968,Unknown,Unknown
6969,1,0,0,6969,Unknown,Unknown
6970,1,0,0,6970,Unknown,Unknown
6979,1,0,0,6979,Unknown,Unknown
6981,1,0,0,6981,Unknown,Unknown
6982,1,0,0,6982,Unknown,Unknown
6983,1,0,0,6983,Unknown,Unknown
6984,1,0,0,6984,Unknown,Unknown
6985,1,0,0,6985,Unknown,Unknown
6986,1,0,0,6986,Unknown,Unknown
6987,1,0,0,6987,Unknown,Unknown
6988,1,0,0,6988,Unknown,Unknown
6989,1,0,0,6989,Unknown,Unknown
6990,1,0,0,6990,Unknown,Unknown
6991,1,0,0,6991,Unknown,Unknown
6992,1,0,0,6992,Unknown,Unknown
6997,1,0,0,6997,Unknown,Unknown
6999,0,0,1,6999,Unknown,Unknown
7000,1,0,0,7000,147.3100401,-42.8744692
7001,1,0,0,7001,Unknown,Unknown
7002,1,0,0,7002,147.31637,-42.87387
7004,1,0,0,7004,147.2829703,-42.8954918
7005,1,0,0,7005,147.3433797,-42.9148213
7006,1,0,0,7006,Unknown,Unknown
7007,1,0,0,7007,147.3230375,-42.9206944
7008,1,0,0,7008,147.2858972,-42.8667403
7009,1,0,0,7009,147.3008839,-42.8418713
7010,1,0,0,7010,147.2556802,-42.8372769
7011,1,0,0,7011,147.2330077,-42.7954134
7012,1,0,0,7012,147.1788375,-42.8373287
7015,1,0,0,7015,147.3550909,-42.8394367
7016,1,0,0,7016,147.366961,-42.8037216
7017,1,0,0,7017,147.3379482,-42.7007869
7018,1,0,0,7018,147.3974377,-42.8727195
7019,1,0,0,7019,147.4367555,-42.8951371
7020,0.8405,0.1595,0,7020,147.4748606,-42.9517898
7021,1,0,0,7021,147.4888173,-42.9042835
7022,0,1,0,7022,147.4263497,-43.0329872
7023,0,1,0,7023,147.4094671,-42.9928881
7024,1,0,0,7024,147.5238773,-42.9500417
7025,0.332,0.668,0,7025,147.4131838,-42.7346405
7026,0,1,0,7026,147.4454484,-42.6170473
7027,0,1,0,7027,147.3373288,-42.5433272
7030,0.7603,0.2397,0,7030,147.0214014,-42.1876915
7040,1,0,0,7040,Unknown,Unknown
7045,1,0,0,7045,Unknown,Unknown
7050,1,0,0,7050,147.2997708,-42.9553592
7051,1,0,0,7051,Unknown,Unknown
7052,1,0,0,7052,147.3203772,-43.0090716
7053,1,0,0,7053,147.3427927,-42.9517774
7054,0.9354,0.0646,0,7054,147.2181098,-42.8994454
7055,1,0,0,7055,147.2961559,-43.001318
7100,0,1,0,7100,Unknown,Unknown
7101,0,1,0,7101,Unknown,Unknown
7103,0,1,0,7103,Unknown,Unknown
7104,0,1,0,7104,Unknown,Unknown
7105,0,1,0,7105,NA,NA
7106,0,1,0,7106,Unknown,Unknown
7107,0,1,0,7107,Unknown,Unknown
7108,0,1,0,7108,Unknown,Unknown
7109,0,0.9492,0.0508,7109,146.8775919,-43.267535
7111,0,1,0,7111,Unknown,Unknown
7112,0,1,0,7112,147.1092455,-43.1426974
7113,0,1,0,7113,146.9848853,-43.0925056
7116,0,1,0,7116,146.8904415,-43.1516532
7117,0,1,0,7117,147.020751,-43.3040071
7119,0,1,0,7119,147.3814688,-42.3909939
7120,0,1,0,7120,147.592724,-42.3702085
7130,0,1,0,7130,Unknown,Unknown
7139,1,0,0,7139,145.9779314,-42.8696112
7140,0.666,0.3099,0.0241,7140,146.5885592,-42.5170721
7150,0.431,0.3288,0.2402,7150,147.2679116,-43.3937074
7151,0,1,0,7151,Unknown,Unknown
7152,0,1,0,7152,Unknown,Unknown
7153,0,1,0,7153,Unknown,Unknown
7154,0,1,0,7154,Unknown,Unknown
7155,0,1,0,7155,147.2260865,-43.1254976
7159,0,1,0,7159,Unknown,Unknown
7160,0,1,0,7160,Unknown,Unknown
7162,0,1,0,7162,147.2140174,-43.1614802
7163,0,1,0,7163,147.232389,-43.2272467
7170,1,0,0,7170,147.4680759,-42.8507505
7171,1,0,0,7171,147.5095172,-42.765277
7172,0.4477,0.5523,0,7172,147.6082338,-42.7276445
7173,0,1,0,7173,147.6846018,-42.8403868
7174,0,1,0,7174,147.7685876,-42.8274145
7175,0,1,0,7175,147.857553,-42.7569511
7176,0,1,0,7176,147.791564,-42.7559134
7177,0,1,0,7177,147.8054144,-42.8784013
7178,0,1,0,7178,147.8939552,-42.9554818
7179,0,1,0,7179,147.9278157,-42.9956989
7180,0,1,0,7180,147.8701537,-43.0617175
7182,0,1,0,7182,147.9243011,-43.1331509
7183,0,1,0,7183,147.7748276,-43.1507595
7184,0,1,0,7184,147.7373056,-43.1737113
7185,0,1,0,7185,147.7583192,-43.0563133
7186,0,0,1,7186,147.692903,-43.0208489
7187,0,1,0,7187,147.8206282,-43.0808492
7190,0,0.5022,0.4978,7190,147.8670095,-42.4174663
7201,0,1,0,7201,Unknown,Unknown
7202,0,1,0,7202,Unknown,Unknown
7203,0,1,0,7203,Unknown,Unknown
7205,0,1,0,7205,Unknown,Unknown
7206,0,1,0,7206,Unknown,Unknown
7207,0,1,0,7207,Unknown,Unknown
7208,0,1,0,7208,Unknown,Unknown
7209,0,1,0,7209,147.6020553,-42.101126
7210,0,1,0,7210,147.6479099,-41.9609817
7211,0,1,0,7211,147.4289618,-41.7954517
7212,0,1,0,7212,147.4572613,-41.5934307
7213,0,1,0,7213,147.7878006,-41.8509077
7214,0,1,0,7214,147.9465902,-41.5180471
7215,0,0.5437,0.4563,7215,148.2278837,-41.6050056
7216,0,1,0,7216,148.1277503,-41.2708866
7243,0,1,0,7243,Unknown,Unknown
7248,0,1,0,7248,147.1446457,-41.3887982
7249,0,1,0,7249,147.1575845,-41.4740678
7250,0,1,0,7250,147.0977983,-41.45012
7251,0,1,0,7251,Unknown,Unknown
7252,0,1,0,7252,147.061503,-41.0866925
7253,0,1,0,7253,146.8934925,-41.0894117
7254,0,1,0,7254,147.240896,-41.1251491
7255,0,0,1,7255,148.052689,-39.9836386
7256,0,0,1,7256,143.9370759,-39.8753477
7257,0,1,0,7257,148.2014488,-40.3982432
7258,0,1,0,7258,147.2437064,-41.5159459
7259,0,1,0,7259,147.3862417,-41.3420719
7260,0,1,0,7260,147.5014271,-41.1510634
7261,0,1,0,7261,147.7357075,-41.1585814
7262,0,1,0,7262,147.6155813,-40.9608794
7263,0,1,0,7263,147.7111044,-41.2926877
7264,0,0.5799,0.4201,7264,148.0537476,-41.0222132
7265,0,1,0,7265,147.8064483,-41.0393927
7267,0,1,0,7267,147.1333157,-41.2709385
7268,0,1,0,7268,147.2408258,-41.2768005
7270,0,1,0,7270,146.7530873,-41.1958161
7273,0,1,0,7273,Unknown,Unknown
7275,0,1,0,7275,146.8739437,-41.3302463
7276,0,1,0,7276,146.9660668,-41.2790163
7277,0,1,0,7277,146.9726748,-41.3812198
7290,0,1,0,7290,147.0610516,-41.5100237
7291,0,1,0,7291,147.0184513,-41.5489842
7292,0,1,0,7292,146.9135998,-41.4768372
7300,0,1,0,7300,147.2320073,-41.627092
7301,0,1,0,7301,147.0767717,-41.6061044
7302,0,1,0,7302,147.0820343,-41.7808695
7303,0,1,0,7303,146.8075069,-41.5574882
7304,0,1,0,7304,146.5526657,-41.7246682
7305,0,1,0,7305,146.4590156,-41.3669133
7306,0,1,0,7306,146.0234118,-41.6653269
7307,0,1,0,7307,146.5081573,-41.2301525
7310,0,1,0,7310,146.2018576,-41.3586159
7315,0,1,0,7315,146.1037444,-41.3068098
7316,0,1,0,7316,145.9953725,-41.2131788
7320,0,1,0,7320,145.8962992,-41.0701328
7321,0,0.9592,0.0408,7321,145.2688105,-41.3706396
7322,0,1,0,7322,145.7875622,-41.0574425
7325,0,1,0,7325,145.6211457,-41.0680807
7326,0,1,0,7326,NA,NA
7329,0,1,0,7329,NA,NA
7330,0,0.9151,0.0849,7330,144.9885732,-40.8894957
7331,0,1,0,7331,145.2841706,-40.7578918
7348,0,1,0,7348,NA,NA
7401,0,1,0,7401,NA,NA
7402,0,1,0,7402,NA,NA
7404,0,1,0,7404,NA,NA
7466,0,0,1,7466,145.6198335,-42.079962
7467,0,0,1,7467,145.5437939,-42.0785959
7468,0,0,1,7468,145.4170575,-42.1828342
7469,0,0.951,0.049,7469,145.1811765,-41.9147711
7470,0,0.9911,0.0089,7470,145.5425955,-41.8041385
7802,1,0,0,7802,147.327194,-42.882137
7805,0,1,0,7805,147.327194,-42.882137
7810,1,0,0,7810,147.327194,-42.882137
7811,1,0,0,7811,147.327194,-42.882137
7823,1,0,0,7823,147.327194,-42.882137
7892,1,0,0,7892,NA,NA
7900,0,1,0,7900,NA,NA
7908,0,1,0,7908,Unknown,Unknown
7910,1,0,0,7910,Unknown,Unknown
7920,0,1,0,7920,Unknown,Unknown
7999,0,0,1,7999,Unknown,Unknown
8001,1,0,0,8001,Unknown,Unknown
8002,1,0,0,8002,Unknown,Unknown
8003,1,0,0,8003,Unknown,Unknown
8004,1,0,0,8004,Unknown,Unknown
8005,1,0,0,8005,Unknown,Unknown
8006,1,0,0,8006,Unknown,Unknown
8007,1,0,0,8007,Unknown,Unknown
8008,1,0,0,8008,Unknown,Unknown
8009,1,0,0,8009,Unknown,Unknown
8010,1,0,0,8010,Unknown,Unknown
8011,1,0,0,8011,Unknown,Unknown
8051,1,0,0,8051,Unknown,Unknown
8069,1,0,0,8069,Unknown,Unknown
8070,1,0,0,8070,Unknown,Unknown
8071,1,0,0,8071,Unknown,Unknown
8100,1,0,0,8100,Unknown,Unknown
8101,1,0,0,8101,Unknown,Unknown
8102,1,0,0,8102,Unknown,Unknown
8103,1,0,0,8103,Unknown,Unknown
8104,1,0,0,8104,Unknown,Unknown
8201,1,0,0,8201,Unknown,Unknown
8202,1,0,0,8202,Unknown,Unknown
8203,1,0,0,8203,Unknown,Unknown
8204,1,0,0,8204,Unknown,Unknown
8205,1,0,0,8205,Unknown,Unknown
8206,1,0,0,8206,Unknown,Unknown
8212,1,0,0,8212,Unknown,Unknown
8213,1,0,0,8213,Unknown,Unknown
8216,1,0,0,8216,Unknown,Unknown
8299,1,0,0,8299,Unknown,Unknown
8301,1,0,0,8301,Unknown,Unknown
8302,1,0,0,8302,Unknown,Unknown
8303,1,0,0,8303,Unknown,Unknown
8304,1,0,0,8304,Unknown,Unknown
8306,1,0,0,8306,Unknown,Unknown
8388,1,0,0,8388,Unknown,Unknown
8403,1,0,0,8403,Unknown,Unknown
8404,1,0,0,8404,Unknown,Unknown
8405,1,0,0,8405,Unknown,Unknown
8406,1,0,0,8406,Unknown,Unknown
8411,1,0,0,8411,Unknown,Unknown
8418,1,0,0,8418,Unknown,Unknown
8421,1,0,0,8421,Unknown,Unknown
8425,1,0,0,8425,Unknown,Unknown
8500,1,0,0,8500,Unknown,Unknown
8507,1,0,0,8507,Unknown,Unknown
8538,1,0,0,8538,Unknown,Unknown
8557,1,0,0,8557,Unknown,Unknown
8622,1,0,0,8622,Unknown,Unknown
8740,1,0,0,8740,Unknown,Unknown
8750,1,0,0,8750,Unknown,Unknown
8760,1,0,0,8760,Unknown,Unknown
8770,1,0,0,8770,Unknown,Unknown
8790,1,0,0,8790,Unknown,Unknown
8999,0,0,1,8999,Unknown,Unknown
9000,1,0,0,9000,Unknown,Unknown
9001,1,0,0,9001,Unknown,Unknown
9005,1,0,0,9005,Unknown,Unknown
9008,1,0,0,9008,Unknown,Unknown
9016,1,0,0,9016,Unknown,Unknown
9017,1,0,0,9017,Unknown,Unknown
9106,1,0,0,9106,Unknown,Unknown
9115,1,0,0,9115,Unknown,Unknown
9118,1,0,0,9118,Unknown,Unknown
9122,1,0,0,9122,Unknown,Unknown
9124,1,0,0,9124,Unknown,Unknown
9127,1,0,0,9127,Unknown,Unknown
9202,1,0,0,9202,Unknown,Unknown
9203,1,0,0,9203,Unknown,Unknown
9206,1,0,0,9206,Unknown,Unknown
9207,1,0,0,9207,Unknown,Unknown
9208,1,0,0,9208,Unknown,Unknown
9212,1,0,0,9212,Unknown,Unknown
9213,1,0,0,9213,Unknown,Unknown
9214,1,0,0,9214,Unknown,Unknown
9216,1,0,0,9216,Unknown,Unknown
9217,1,0,0,9217,Unknown,Unknown
9222,1,0,0,9222,Unknown,Unknown
9223,1,0,0,9223,Unknown,Unknown
9224,1,0,0,9224,Unknown,Unknown
9225,1,0,0,9225,Unknown,Unknown
9226,1,0,0,9226,Unknown,Unknown
9227,1,0,0,9227,Unknown,Unknown
9228,1,0,0,9228,Unknown,Unknown
9231,1,0,0,9231,Unknown,Unknown
9232,1,0,0,9232,NA,NA
9299,1,0,0,9299,NA,NA
9726,1,0,0,9726,153.428467,-28.001499
