"RA_2006_CODE","RA_2006_NAME","POA_2006_CODE","POA_2006_CODE","RATIO","PERCENT"
"43","Remote Australia","5440","5440",0.8176,81.76
"43","Remote Australia","5573","5573",0.0005,0.05
"43","Remote Australia","5575","5575",0.5243,52.43
"43","Remote Australia","5576","5576",1,100
"43","Remote Australia","5577","5577",1,100
"43","Remote Australia","5582","5582",1,100
"43","Remote Australia","5583","5583",1,100
"43","Remote Australia","5600","5600",0.0059,0.59
"43","Remote Australia","5602","5602",1,100
"43","Remote Australia","5603","5603",1,100
"43","Remote Australia","5604","5604",1,100
"43","Remote Australia","5605","5605",1,100
"43","Remote Australia","5606","5606",1,100
"43","Remote Australia","5607","5607",0.9523,95.23
"43","Remote Australia","5631","5631",1,100
"43","Remote Australia","5632","5632",1,100
"43","Remote Australia","5633","5633",1,100
"43","Remote Australia","5640","5640",1,100
"43","Remote Australia","5641","5641",1,100
"43","Remote Australia","5642","5642",1,100
"43","Remote Australia","5650","5650",1,100
"43","Remote Australia","5680","5680",0.4873,48.73
"43","Remote Australia","5710","5710",0.0011,0.11
"43","Remote Australia","5720","5720",0.149,14.9
"43","Remote Australia","5725","5725",1,100
"43","Remote Australia","5730","5730",1,100
"44","Very Remote Australia","0872","0872",0.1279,12.79
"44","Very Remote Australia","5607","5607",0.0477,4.77
"44","Very Remote Australia","5652","5652",1,100
"44","Very Remote Australia","5653","5653",1,100
"44","Very Remote Australia","5654","5654",1,100
"44","Very Remote Australia","5655","5655",1,100
"44","Very Remote Australia","5661","5661",1,100
"44","Very Remote Australia","5670","5670",1,100
"44","Very Remote Australia","5671","5671",1,100
"44","Very Remote Australia","5680","5680",0.5127,51.27
"44","Very Remote Australia","5690","5690",1,100
"44","Very Remote Australia","5710","5710",0.3144,31.44
"44","Very Remote Australia","5720","5720",0.851,85.1
"44","Very Remote Australia","5722","5722",1,100
"44","Very Remote Australia","5723","5723",1,100
"44","Very Remote Australia","5724","5724",1,100
"44","Very Remote Australia","5731","5731",1,100
"44","Very Remote Australia","5732","5732",1,100
"44","Very Remote Australia","5733","5733",1,100
"44","Very Remote Australia","5734","5734",1,100
"50","Major Cities of Australia","6000","6000",1,100
"50","Major Cities of Australia","6003","6003",1,100
"50","Major Cities of Australia","6004","6004",1,100
"50","Major Cities of Australia","6005","6005",1,100
"50","Major Cities of Australia","6006","6006",1,100
"50","Major Cities of Australia","6007","6007",1,100
"50","Major Cities of Australia","6008","6008",1,100
"50","Major Cities of Australia","6009","6009",1,100
"50","Major Cities of Australia","6010","6010",1,100
"50","Major Cities of Australia","6011","6011",1,100
"50","Major Cities of Australia","6012","6012",1,100
"50","Major Cities of Australia","6014","6014",1,100
"50","Major Cities of Australia","6015","6015",1,100
"50","Major Cities of Australia","6016","6016",1,100
"50","Major Cities of Australia","6017","6017",1,100
"50","Major Cities of Australia","6018","6018",1,100
"50","Major Cities of Australia","6019","6019",1,100
"50","Major Cities of Australia","6020","6020",1,100
"50","Major Cities of Australia","6021","6021",1,100
"50","Major Cities of Australia","6022","6022",1,100
"50","Major Cities of Australia","6023","6023",1,100
"50","Major Cities of Australia","6024","6024",1,100
"50","Major Cities of Australia","6025","6025",1,100
"50","Major Cities of Australia","6026","6026",1,100
"50","Major Cities of Australia","6027","6027",1,100
"50","Major Cities of Australia","6028","6028",1,100
"50","Major Cities of Australia","6029","6029",1,100
"50","Major Cities of Australia","6030","6030",1,100
"50","Major Cities of Australia","6031","6031",1,100
"50","Major Cities of Australia","6032","6032",1,100
"50","Major Cities of Australia","6036","6036",1,100
"50","Major Cities of Australia","6050","6050",1,100
"50","Major Cities of Australia","6051","6051",1,100
"50","Major Cities of Australia","6052","6052",1,100
"50","Major Cities of Australia","6053","6053",1,100
"50","Major Cities of Australia","6054","6054",1,100
"50","Major Cities of Australia","6055","6055",1,100
"50","Major Cities of Australia","6056","6056",0.9583,95.83
"50","Major Cities of Australia","6057","6057",1,100
"50","Major Cities of Australia","6058","6058",1,100
"50","Major Cities of Australia","6059","6059",1,100
"50","Major Cities of Australia","6060","6060",1,100
"50","Major Cities of Australia","6061","6061",1,100
"50","Major Cities of Australia","6062","6062",1,100
"50","Major Cities of Australia","6063","6063",1,100
"50","Major Cities of Australia","6064","6064",1,100
"50","Major Cities of Australia","6065","6065",1,100
"50","Major Cities of Australia","6066","6066",1,100
"50","Major Cities of Australia","6067","6067",1,100
"50","Major Cities of Australia","6068","6068",1,100
"50","Major Cities of Australia","6069","6069",0.7273,72.73
"50","Major Cities of Australia","6070","6070",1,100
"50","Major Cities of Australia","6071","6071",1,100
"50","Major Cities of Australia","6072","6072",1,100
"50","Major Cities of Australia","6073","6073",0.9817,98.17
"50","Major Cities of Australia","6076","6076",0.9999,99.99
"50","Major Cities of Australia","6081","6081",0.8656,86.56
"50","Major Cities of Australia","6083","6083",0.1299,12.99
"50","Major Cities of Australia","6090","6090",1,100
"50","Major Cities of Australia","6100","6100",1,100
"50","Major Cities of Australia","6101","6101",1,100
"50","Major Cities of Australia","6102","6102",1,100
"50","Major Cities of Australia","6103","6103",1,100
"50","Major Cities of Australia","6104","6104",1,100
"50","Major Cities of Australia","6105","6105",1,100
"50","Major Cities of Australia","6106","6106",1,100
"50","Major Cities of Australia","6107","6107",1,100
"50","Major Cities of Australia","6108","6108",1,100
"50","Major Cities of Australia","6109","6109",1,100
"50","Major Cities of Australia","6110","6110",1,100
"50","Major Cities of Australia","6111","6111",1,100
"50","Major Cities of Australia","6112","6112",1,100
"50","Major Cities of Australia","6122","6122",0.7664,76.64
"50","Major Cities of Australia","6147","6147",1,100
"50","Major Cities of Australia","6148","6148",1,100
"50","Major Cities of Australia","6149","6149",1,100
"50","Major Cities of Australia","6150","6150",1,100
"50","Major Cities of Australia","6151","6151",1,100
"50","Major Cities of Australia","6152","6152",1,100
"50","Major Cities of Australia","6153","6153",1,100
"50","Major Cities of Australia","6154","6154",1,100
"50","Major Cities of Australia","6155","6155",1,100
"50","Major Cities of Australia","6156","6156",1,100
"50","Major Cities of Australia","6157","6157",1,100
"50","Major Cities of Australia","6158","6158",1,100
"50","Major Cities of Australia","6159","6159",1,100
"50","Major Cities of Australia","6160","6160",1,100
"50","Major Cities of Australia","6162","6162",1,100
"50","Major Cities of Australia","6163","6163",1,100
"50","Major Cities of Australia","6164","6164",1,100
"50","Major Cities of Australia","6165","6165",1,100
"50","Major Cities of Australia","6166","6166",1,100
"50","Major Cities of Australia","6167","6167",0.9453,94.53
"50","Major Cities of Australia","6168","6168",1,100
"50","Major Cities of Australia","6169","6169",1,100
"50","Major Cities of Australia","6170","6170",1,100
"50","Major Cities of Australia","6171","6171",0.7092,70.92
"50","Major Cities of Australia","6172","6172",1,100
"50","Major Cities of Australia","6907","6907",1,100
"51","Inner Regional Australia","6033","6033",1,100
"51","Inner Regional Australia","6034","6034",1,100
"51","Inner Regional Australia","6035","6035",1,100
"51","Inner Regional Australia","6037","6037",1,100
"51","Inner Regional Australia","6038","6038",1,100
"51","Inner Regional Australia","6041","6041",1,100
"51","Inner Regional Australia","6056","6056",0.0417,4.17
"51","Inner Regional Australia","6065","6065",0,0
"51","Inner Regional Australia","6069","6069",0.2727,27.27
"51","Inner Regional Australia","6073","6073",0.0183,1.83
"51","Inner Regional Australia","6074","6074",1,100
"51","Inner Regional Australia","6076","6076",0.0001,0.01
"51","Inner Regional Australia","6081","6081",0.1344,13.44
"51","Inner Regional Australia","6082","6082",1,100
"51","Inner Regional Australia","6083","6083",0.8701,87.01
"51","Inner Regional Australia","6084","6084",1,100
"51","Inner Regional Australia","6112","6112",0,0
"51","Inner Regional Australia","6121","6121",1,100
"51","Inner Regional Australia","6122","6122",0.2336,23.36
"51","Inner Regional Australia","6123","6123",1,100
"51","Inner Regional Australia","6124","6124",1,100
"51","Inner Regional Australia","6125","6125",1,100
"51","Inner Regional Australia","6126","6126",1,100
"51","Inner Regional Australia","6167","6167",0.0547,5.47
"51","Inner Regional Australia","6171","6171",0.2908,29.08
"51","Inner Regional Australia","6173","6173",1,100
"51","Inner Regional Australia","6174","6174",1,100
"51","Inner Regional Australia","6175","6175",1,100
"51","Inner Regional Australia","6176","6176",1,100
"51","Inner Regional Australia","6207","6207",1,100
"51","Inner Regional Australia","6208","6208",1,100
"51","Inner Regional Australia","6210","6210",1,100
"51","Inner Regional Australia","6213","6213",1,100
"51","Inner Regional Australia","6214","6214",1,100
"51","Inner Regional Australia","6215","6215",1,100
"51","Inner Regional Australia","6218","6218",1,100
"51","Inner Regional Australia","6220","6220",1,100
"51","Inner Regional Australia","6221","6221",1,100
"51","Inner Regional Australia","6224","6224",1,100
"51","Inner Regional Australia","6225","6225",1,100
"51","Inner Regional Australia","6226","6226",1,100
"51","Inner Regional Australia","6227","6227",1,100
"51","Inner Regional Australia","6228","6228",1,100
"51","Inner Regional Australia","6229","6229",1,100
"51","Inner Regional Australia","6230","6230",1,100
"51","Inner Regional Australia","6232","6232",1,100
"51","Inner Regional Australia","6233","6233",1,100
"51","Inner Regional Australia","6236","6236",1,100
"51","Inner Regional Australia","6237","6237",1,100
"51","Inner Regional Australia","6239","6239",0.8277,82.77
"51","Inner Regional Australia","6271","6271",1,100
"51","Inner Regional Australia","6280","6280",0.9842,98.42
"51","Inner Regional Australia","6281","6281",0.971,97.1
"51","Inner Regional Australia","6302","6302",1,100
"51","Inner Regional Australia","6401","6401",0.9773,97.73
"51","Inner Regional Australia","6501","6501",1,100
"51","Inner Regional Australia","6502","6502",1,100
"51","Inner Regional Australia","6503","6503",0.2509,25.09
"51","Inner Regional Australia","6556","6556",1,100
"51","Inner Regional Australia","6558","6558",1,100
"51","Inner Regional Australia","6560","6560",1,100
"51","Inner Regional Australia","6562","6562",1,100
"51","Inner Regional Australia","6566","6566",0.9414,94.14
"51","Inner Regional Australia","6567","6567",1,100
"52","Outer Regional Australia","6042","6042",1,100
"52","Outer Regional Australia","6043","6043",1,100
"52","Outer Regional Australia","6044","6044",1,100
"52","Outer Regional Australia","6239","6239",0.1723,17.23
"52","Outer Regional Australia","6244","6244",1,100
"52","Outer Regional Australia","6251","6251",1,100
"52","Outer Regional Australia","6253","6253",1,100
"52","Outer Regional Australia","6254","6254",1,100
"52","Outer Regional Australia","6255","6255",1,100
"52","Outer Regional Australia","6256","6256",1,100
"52","Outer Regional Australia","6258","6258",0.9844,98.44
"52","Outer Regional Australia","6260","6260",1,100
"52","Outer Regional Australia","6275","6275",1,100
"52","Outer Regional Australia","6280","6280",0.0158,1.58
"52","Outer Regional Australia","6281","6281",0.029,2.9
"52","Outer Regional Australia","6282","6282",1,100
"52","Outer Regional Australia","6284","6284",1,100
"52","Outer Regional Australia","6285","6285",1,100
"52","Outer Regional Australia","6286","6286",1,100
"52","Outer Regional Australia","6288","6288",1,100
"52","Outer Regional Australia","6290","6290",1,100
"52","Outer Regional Australia","6304","6304",1,100
"52","Outer Regional Australia","6306","6306",1,100
"52","Outer Regional Australia","6308","6308",1,100
"52","Outer Regional Australia","6309","6309",1,100
"52","Outer Regional Australia","6311","6311",1,100
"52","Outer Regional Australia","6312","6312",1,100
"52","Outer Regional Australia","6315","6315",1,100
"52","Outer Regional Australia","6316","6316",1,100
"52","Outer Regional Australia","6317","6317",1,100
"52","Outer Regional Australia","6318","6318",1,100
"52","Outer Regional Australia","6320","6320",1,100
"52","Outer Regional Australia","6321","6321",1,100
"52","Outer Regional Australia","6322","6322",1,100
"52","Outer Regional Australia","6323","6323",1,100
"52","Outer Regional Australia","6324","6324",0.9586,95.86
"52","Outer Regional Australia","6326","6326",1,100
"52","Outer Regional Australia","6328","6328",0.5666,56.66
"52","Outer Regional Australia","6330","6330",1,100
"52","Outer Regional Australia","6333","6333",1,100
"52","Outer Regional Australia","6370","6370",0.5609,56.09
"52","Outer Regional Australia","6372","6372",1,100
"52","Outer Regional Australia","6383","6383",1,100
"52","Outer Regional Australia","6390","6390",1,100
"52","Outer Regional Australia","6391","6391",1,100
"52","Outer Regional Australia","6392","6392",1,100
"52","Outer Regional Australia","6394","6394",1,100
"52","Outer Regional Australia","6395","6395",0.9276,92.76
"52","Outer Regional Australia","6396","6396",1,100
"52","Outer Regional Australia","6397","6397",1,100
"52","Outer Regional Australia","6401","6401",0.0227,2.27
"52","Outer Regional Australia","6405","6405",1,100
"52","Outer Regional Australia","6407","6407",1,100
"52","Outer Regional Australia","6409","6409",1,100
"52","Outer Regional Australia","6410","6410",1,100
"52","Outer Regional Australia","6411","6411",1,100
"52","Outer Regional Australia","6415","6415",0.9503,95.03
"52","Outer Regional Australia","6429","6429",0.6647,66.47
"52","Outer Regional Australia","6430","6430",0.9901,99.01
"52","Outer Regional Australia","6432","6432",1,100
"52","Outer Regional Australia","6442","6442",1,100
"52","Outer Regional Australia","6460","6460",1,100
"52","Outer Regional Australia","6461","6461",1,100
"52","Outer Regional Australia","6462","6462",1,100
"52","Outer Regional Australia","6465","6465",1,100
"52","Outer Regional Australia","6485","6485",0.1786,17.86
"52","Outer Regional Australia","6503","6503",0.7491,74.91
"52","Outer Regional Australia","6505","6505",1,100
"52","Outer Regional Australia","6507","6507",1,100
"52","Outer Regional Australia","6510","6510",1,100
"52","Outer Regional Australia","6511","6511",1,100
"52","Outer Regional Australia","6513","6513",1,100
"52","Outer Regional Australia","6516","6516",1,100
"52","Outer Regional Australia","6521","6521",1,100
"52","Outer Regional Australia","6522","6522",1,100
"52","Outer Regional Australia","6525","6525",1,100
"52","Outer Regional Australia","6528","6528",1,100
"52","Outer Regional Australia","6530","6530",1,100
"52","Outer Regional Australia","6532","6532",0.876,87.6
"52","Outer Regional Australia","6535","6535",0.891,89.1
"52","Outer Regional Australia","6566","6566",0.0586,5.86
"52","Outer Regional Australia","6568","6568",1,100
"52","Outer Regional Australia","6569","6569",1,100
"52","Outer Regional Australia","6572","6572",1,100
"52","Outer Regional Australia","6575","6575",1,100
"52","Outer Regional Australia","6603","6603",0.6709,67.09
"53","Remote Australia","6161","6161",1,100
"53","Remote Australia","6258","6258",0.0156,1.56
"53","Remote Australia","6262","6262",1,100
"53","Remote Australia","6324","6324",0.0414,4.14
"53","Remote Australia","6328","6328",0.4334,43.34
"53","Remote Australia","6335","6335",1,100
"53","Remote Australia","6336","6336",1,100
"53","Remote Australia","6337","6337",1,100
"53","Remote Australia","6338","6338",1,100
"53","Remote Australia","6341","6341",1,100
"53","Remote Australia","6343","6343",1,100
"53","Remote Australia","6350","6350",1,100
"53","Remote Australia","6352","6352",1,100
"53","Remote Australia","6353","6353",1,100
"53","Remote Australia","6355","6355",0.8571,85.71
"53","Remote Australia","6358","6358",1,100
"53","Remote Australia","6359","6359",0.4024,40.24
"53","Remote Australia","6361","6361",1,100
"53","Remote Australia","6363","6363",1,100
"53","Remote Australia","6365","6365",1,100
"53","Remote Australia","6367","6367",1,100
"53","Remote Australia","6368","6368",1,100
"53","Remote Australia","6369","6369",1,100
"53","Remote Australia","6370","6370",0.4391,43.91
"53","Remote Australia","6373","6373",1,100
"53","Remote Australia","6375","6375",1,100
"53","Remote Australia","6385","6385",1,100
"53","Remote Australia","6386","6386",1,100
"53","Remote Australia","6395","6395",0.0724,7.24
"53","Remote Australia","6398","6398",1,100
"53","Remote Australia","6415","6415",0.0497,4.97
"53","Remote Australia","6418","6418",1,100
"53","Remote Australia","6420","6420",1,100
"53","Remote Australia","6421","6421",1,100
"53","Remote Australia","6423","6423",1,100
"53","Remote Australia","6425","6425",1,100
"53","Remote Australia","6426","6426",1,100
"53","Remote Australia","6427","6427",1,100
"53","Remote Australia","6429","6429",0.3353,33.53
"53","Remote Australia","6430","6430",0.0099,0.99
"53","Remote Australia","6431","6431",0.0417,4.17
"53","Remote Australia","6436","6436",0.4044,40.44
"53","Remote Australia","6438","6438",0.1173,11.73
"53","Remote Australia","6443","6443",0.8026,80.26
"53","Remote Australia","6445","6445",1,100
"53","Remote Australia","6448","6448",1,100
"53","Remote Australia","6450","6450",0.935,93.5
"53","Remote Australia","6463","6463",1,100
"53","Remote Australia","6468","6468",1,100
"53","Remote Australia","6470","6470",1,100
"53","Remote Australia","6472","6472",0.7783,77.83
"53","Remote Australia","6473","6473",1,100
"53","Remote Australia","6475","6475",1,100
"53","Remote Australia","6476","6476",1,100
"53","Remote Australia","6477","6477",1,100
"53","Remote Australia","6479","6479",1,100
"53","Remote Australia","6484","6484",1,100
"53","Remote Australia","6485","6485",0.8214,82.14
"53","Remote Australia","6487","6487",1,100
"53","Remote Australia","6488","6488",1,100
"53","Remote Australia","6489","6489",1,100
"53","Remote Australia","6490","6490",1,100
"53","Remote Australia","6514","6514",1,100
"53","Remote Australia","6515","6515",1,100
"53","Remote Australia","6517","6517",1,100
"53","Remote Australia","6518","6518",1,100
"53","Remote Australia","6519","6519",1,100
"53","Remote Australia","6532","6532",0.1016,10.16
"53","Remote Australia","6535","6535",0.109,10.9
"53","Remote Australia","6536","6536",1,100
"53","Remote Australia","6603","6603",0.3291,32.91
"53","Remote Australia","6606","6606",1,100
"53","Remote Australia","6608","6608",1,100
"53","Remote Australia","6609","6609",1,100
"53","Remote Australia","6612","6612",0.6473,64.73
"53","Remote Australia","6616","6616",1,100
"53","Remote Australia","6620","6620",1,100
"53","Remote Australia","6623","6623",1,100
"53","Remote Australia","6627","6627",1,100
"53","Remote Australia","6630","6630",0.9378,93.78
"53","Remote Australia","6635","6635",0.1709,17.09
"53","Remote Australia","6701","6701",0.9242,92.42
"53","Remote Australia","6713","6713",1,100
"53","Remote Australia","6714","6714",0.9935,99.35
"53","Remote Australia","6720","6720",0.8696,86.96
"53","Remote Australia","6721","6721",0.9283,92.83
"53","Remote Australia","6722","6722",1,100
"53","Remote Australia","6725","6725",0.828,82.8
"53","Remote Australia","6726","6726",1,100
"53","Remote Australia","6743","6743",0.7658,76.58
"54","Very Remote Australia","0872","0872",0.0599,5.99
"54","Very Remote Australia","6346","6346",1,100
"54","Very Remote Australia","6348","6348",1,100
"54","Very Remote Australia","6355","6355",0.1429,14.29
"54","Very Remote Australia","6356","6356",1,100
"54","Very Remote Australia","6359","6359",0.5976,59.76
"54","Very Remote Australia","6431","6431",0.9583,95.83
"54","Very Remote Australia","6434","6434",1,100
"54","Very Remote Australia","6435","6435",1,100
"54","Very Remote Australia","6436","6436",0.5956,59.56
"54","Very Remote Australia","6437","6437",1,100
"54","Very Remote Australia","6438","6438",0.8827,88.27
"54","Very Remote Australia","6440","6440",1,100
"54","Very Remote Australia","6443","6443",0.1974,19.74
"54","Very Remote Australia","6450","6450",0.065,6.5
"54","Very Remote Australia","6472","6472",0.2217,22.17
"54","Very Remote Australia","6532","6532",0.0223,2.23
"54","Very Remote Australia","6537","6537",1,100
"54","Very Remote Australia","6612","6612",0.3527,35.27
"54","Very Remote Australia","6630","6630",0.0622,6.22
"54","Very Remote Australia","6635","6635",0.8291,82.91
"54","Very Remote Australia","6638","6638",1,100
"54","Very Remote Australia","6640","6640",1,100
"54","Very Remote Australia","6642","6642",1,100
"54","Very Remote Australia","6646","6646",1,100
"54","Very Remote Australia","6701","6701",0.0758,7.58
"54","Very Remote Australia","6705","6705",1,100
"54","Very Remote Australia","6707","6707",1,100
"54","Very Remote Australia","6710","6710",1,100
"54","Very Remote Australia","6714","6714",0.0065,0.65
"54","Very Remote Australia","6716","6716",1,100
"54","Very Remote Australia","6718","6718",1,100
"54","Very Remote Australia","6720","6720",0.1304,13.04
"54","Very Remote Australia","6721","6721",0.0717,7.17
"54","Very Remote Australia","6723","6723",1,100
"54","Very Remote Australia","6725","6725",0.172,17.2
"54","Very Remote Australia","6728","6728",1,100
"54","Very Remote Australia","6740","6740",1,100
"54","Very Remote Australia","6743","6743",0.2282,22.82
"54","Very Remote Australia","6751","6751",1,100
"54","Very Remote Australia","6753","6753",1,100
"54","Very Remote Australia","6754","6754",1,100
"54","Very Remote Australia","6758","6758",1,100
"54","Very Remote Australia","6760","6760",1,100
"54","Very Remote Australia","6765","6765",1,100
"54","Very Remote Australia","6770","6770",1,100
"61","Inner Regional Australia","7000","7000",1,100
"61","Inner Regional Australia","7004","7004",1,100
"61","Inner Regional Australia","7005","7005",1,100
"61","Inner Regional Australia","7007","7007",1,100
"61","Inner Regional Australia","7008","7008",1,100
"61","Inner Regional Australia","7009","7009",1,100
"61","Inner Regional Australia","7010","7010",1,100
"61","Inner Regional Australia","7011","7011",1,100
"61","Inner Regional Australia","7012","7012",1,100
"61","Inner Regional Australia","7015","7015",1,100
"61","Inner Regional Australia","7016","7016",1,100
"61","Inner Regional Australia","7017","7017",1,100
"61","Inner Regional Australia","7018","7018",1,100
"61","Inner Regional Australia","7019","7019",1,100
"61","Inner Regional Australia","7020","7020",0.8333,83.33
"61","Inner Regional Australia","7021","7021",1,100
"61","Inner Regional Australia","7024","7024",1,100
"61","Inner Regional Australia","7025","7025",0.8087,80.87
"61","Inner Regional Australia","7030","7030",0.7695,76.95
"61","Inner Regional Australia","7050","7050",1,100
"61","Inner Regional Australia","7052","7052",1,100
"61","Inner Regional Australia","7053","7053",1,100
"61","Inner Regional Australia","7054","7054",0.967,96.7
"61","Inner Regional Australia","7055","7055",1,100
"61","Inner Regional Australia","7140","7140",0.6789,67.89
"61","Inner Regional Australia","7150","7150",0.6049,60.49
"61","Inner Regional Australia","7170","7170",1,100
"61","Inner Regional Australia","7171","7171",1,100
"61","Inner Regional Australia","7172","7172",0.4658,46.58
"61","Inner Regional Australia","7212","7212",0.5927,59.27
"61","Inner Regional Australia","7248","7248",1,100
"61","Inner Regional Australia","7249","7249",1,100
"61","Inner Regional Australia","7250","7250",1,100
"61","Inner Regional Australia","7252","7252",0.4145,41.45
"61","Inner Regional Australia","7258","7258",1,100
"61","Inner Regional Australia","7268","7268",0.4516,45.16
"61","Inner Regional Australia","7277","7277",1,100
"61","Inner Regional Australia","7290","7290",1,100
"61","Inner Regional Australia","7291","7291",1,100
"61","Inner Regional Australia","7292","7292",0.4413,44.13
"61","Inner Regional Australia","7300","7300",1,100
"61","Inner Regional Australia","7301","7301",0.8062,80.62
"61","Inner Regional Australia","7307","7307",0.3481,34.81
"61","Inner Regional Australia","7310","7310",0.844,84.4
"62","Outer Regional Australia","7020","7020",0.1667,16.67
"62","Outer Regional Australia","7022","7022",1,100
"62","Outer Regional Australia","7023","7023",1,100
"62","Outer Regional Australia","7025","7025",0.1913,19.13
"62","Outer Regional Australia","7026","7026",1,100
"62","Outer Regional Australia","7027","7027",1,100
"62","Outer Regional Australia","7030","7030",0.2305,23.05
"62","Outer Regional Australia","7054","7054",0.033,3.3
"62","Outer Regional Australia","7109","7109",1,100
"62","Outer Regional Australia","7112","7112",1,100
"62","Outer Regional Australia","7113","7113",1,100
"62","Outer Regional Australia","7116","7116",0.7972,79.72
"62","Outer Regional Australia","7117","7117",1,100
"62","Outer Regional Australia","7120","7120",1,100
"62","Outer Regional Australia","7140","7140",0.31,31
"62","Outer Regional Australia","7150","7150",0.3951,39.51
"62","Outer Regional Australia","7155","7155",1,100
"62","Outer Regional Australia","7162","7162",1,100
"62","Outer Regional Australia","7163","7163",1,100
"62","Outer Regional Australia","7172","7172",0.5342,53.42
"62","Outer Regional Australia","7173","7173",1,100
"62","Outer Regional Australia","7177","7177",1,100
"62","Outer Regional Australia","7178","7178",1,100
"62","Outer Regional Australia","7179","7179",1,100
"62","Outer Regional Australia","7180","7180",1,100
"62","Outer Regional Australia","7182","7182",1,100
"62","Outer Regional Australia","7184","7184",1,100
"62","Outer Regional Australia","7185","7185",1,100
"62","Outer Regional Australia","7186","7186",1,100
"62","Outer Regional Australia","7190","7190",0.6516,65.16
"62","Outer Regional Australia","7209","7209",1,100
"62","Outer Regional Australia","7210","7210",1,100
"62","Outer Regional Australia","7211","7211",1,100
"62","Outer Regional Australia","7212","7212",0.4073,40.73
"62","Outer Regional Australia","7213","7213",1,100
"62","Outer Regional Australia","7214","7214",1,100
"62","Outer Regional Australia","7215","7215",0.6622,66.22
"62","Outer Regional Australia","7216","7216",1,100
"62","Outer Regional Australia","7252","7252",0.5855,58.55
"62","Outer Regional Australia","7253","7253",1,100
"62","Outer Regional Australia","7254","7254",1,100
"62","Outer Regional Australia","7259","7259",1,100
"62","Outer Regional Australia","7260","7260",1,100
"62","Outer Regional Australia","7261","7261",1,100
"62","Outer Regional Australia","7262","7262",0.9441,94.41
"62","Outer Regional Australia","7263","7263",1,100
"62","Outer Regional Australia","7264","7264",0.7832,78.32
"62","Outer Regional Australia","7265","7265",1,100
"62","Outer Regional Australia","7267","7267",1,100
"62","Outer Regional Australia","7268","7268",0.5484,54.84
"62","Outer Regional Australia","7270","7270",1,100
"62","Outer Regional Australia","7275","7275",1,100
"62","Outer Regional Australia","7276","7276",1,100
"62","Outer Regional Australia","7292","7292",0.5587,55.87
"62","Outer Regional Australia","7301","7301",0.1938,19.38
"62","Outer Regional Australia","7302","7302",1,100
"62","Outer Regional Australia","7303","7303",1,100
"62","Outer Regional Australia","7304","7304",1,100
"62","Outer Regional Australia","7305","7305",1,100
"62","Outer Regional Australia","7306","7306",1,100
"62","Outer Regional Australia","7307","7307",0.6519,65.19
"62","Outer Regional Australia","7310","7310",0.156,15.6
"62","Outer Regional Australia","7315","7315",1,100
"62","Outer Regional Australia","7316","7316",1,100
"62","Outer Regional Australia","7320","7320",1,100
"62","Outer Regional Australia","7321","7321",1,100
"62","Outer Regional Australia","7322","7322",1,100
"62","Outer Regional Australia","7325","7325",1,100
"62","Outer Regional Australia","7330","7330",0.9219,92.19
"62","Outer Regional Australia","7331","7331",1,100
"62","Outer Regional Australia","7470","7470",1,100
"63","Remote Australia","7116","7116",0.2028,20.28
"63","Remote Australia","7140","7140",0.0111,1.11
"63","Remote Australia","7190","7190",0.3484,34.84
"63","Remote Australia","7215","7215",0.3378,33.78
"63","Remote Australia","7262","7262",0.0559,5.59
"63","Remote Australia","7264","7264",0.2168,21.68
"63","Remote Australia","7330","7330",0.0781,7.81
"63","Remote Australia","7466","7466",1,100
"63","Remote Australia","7467","7467",1,100
"63","Remote Australia","7468","7468",1,100
"63","Remote Australia","7469","7469",1,100
"64","Very Remote Australia","7255","7255",1,100
"64","Very Remote Australia","7256","7256",1,100
"72","Outer Regional Australia","0800","0800",1,100
"72","Outer Regional Australia","0810","0810",1,100
"72","Outer Regional Australia","0812","0812",1,100
"72","Outer Regional Australia","0820","0820",1,100
"72","Outer Regional Australia","0822","0822",0.1319,13.19
"72","Outer Regional Australia","0828","0828",1,100
"72","Outer Regional Australia","0830","0830",1,100
"72","Outer Regional Australia","0832","0832",1,100
"72","Outer Regional Australia","0835","0835",1,100
"72","Outer Regional Australia","0836","0836",1,100
"72","Outer Regional Australia","0837","0837",1,100
"72","Outer Regional Australia","0838","0838",1,100
"72","Outer Regional Australia","0841","0841",1,100
"72","Outer Regional Australia","0845","0845",1,100
"73","Remote Australia","0822","0822",0.2544,25.44
"73","Remote Australia","0840","0840",1,100
"73","Remote Australia","0847","0847",0.9299,92.99
"73","Remote Australia","0850","0850",0.9833,98.33
"73","Remote Australia","0852","0852",0.072,7.2
"73","Remote Australia","0870","0870",1,100
"73","Remote Australia","0872","0872",0.1261,12.61
"73","Remote Australia","0886","0886",0.9993,99.93
"74","Very Remote Australia","0822","0822",0.6137,61.37
"74","Very Remote Australia","0847","0847",0.0701,7.01
"74","Very Remote Australia","0850","0850",0.0167,1.67
"74","Very Remote Australia","0852","0852",0.928,92.8
"74","Very Remote Australia","0854","0854",1,100
"74","Very Remote Australia","0860","0860",1,100
"74","Very Remote Australia","0862","0862",1,100
"74","Very Remote Australia","0872","0872",0.6862,68.62
"74","Very Remote Australia","0880","0880",1,100
"74","Very Remote Australia","0885","0885",1,100
"74","Very Remote Australia","0886","0886",0.0007,0.07
"74","Very Remote Australia","4825","4825",0.0237,2.37
